flag,start_time,target_buy_volume,target_sell_volume,target_num,trade_price,trade_volume,trade_num
0,2018-09-12 23:00:00,20.87,20.00,5,-1.0,0.00,0
0,2018-09-13 00:00:00,32.07,20.00,6,-1.0,0.00,0
0,2018-09-13 01:00:00,20.85,20.00,5,-1.0,0.00,0
0,2018-09-13 02:00:00,20.83,20.00,5,-1.0,0.00,0
0,2018-09-13 03:00:00,58.14,20.00,6,-1.0,0.00,0
0,2018-09-13 04:00:00,20.84,20.00,5,-1.0,0.00,0
0,2018-09-13 05:00:00,20.79,20.00,5,-1.0,0.00,0
0,2018-09-13 06:00:00,20.72,20.00,5,-1.0,0.00,0
0,2018-09-13 07:00:00,20.93,20.00,5,-1.0,0.00,0
0,2018-09-13 08:00:00,21.78,20.00,5,-1.0,0.00,0
0,2018-09-13 09:00:00,20.40,20.00,5,-1.0,0.00,0
0,2018-09-13 10:00:00,20.03,20.00,5,-1.0,0.00,0
0,2018-09-13 11:00:00,20.63,20.00,5,-1.0,0.00,0
0,2018-09-13 12:00:00,20.99,20.00,5,-1.0,0.00,0
0,2018-09-13 13:00:00,22.17,20.00,5,-1.0,0.00,0
0,2018-09-13 14:00:00,21.32,20.00,5,-1.0,0.00,0
0,2018-09-13 15:00:00,20.32,20.00,5,-1.0,0.00,0
0,2018-09-13 16:00:00,20.66,20.00,5,-1.0,0.00,0
0,2018-09-13 17:00:00,21.92,20.00,6,-1.0,0.00,0
0,2018-09-13 18:00:00,21.96,20.00,6,-1.0,0.00,0
0,2018-09-13 19:00:00,22.06,20.00,6,-1.0,0.00,0
0,2018-09-13 20:00:00,22.14,20.00,6,-1.0,0.00,0
0,2018-09-13 21:00:00,22.26,20.00,6,-1.0,0.00,0
0,2018-09-13 22:00:00,22.30,20.00,6,-1.0,0.00,0
0,2018-09-13 23:00:00,20.81,20.00,5,-1.0,0.00,0
0,2018-09-14 00:00:00,35.01,20.00,7,-1.0,0.00,0
0,2018-09-14 01:00:00,21.95,20.00,6,-1.0,0.00,0
0,2018-09-14 02:00:00,20.85,20.00,5,-1.0,0.00,0
0,2018-09-14 03:00:00,57.70,20.00,6,-1.0,0.00,0
0,2018-09-14 04:00:00,20.91,20.00,5,-1.0,0.00,0
0,2018-09-14 05:00:00,20.74,20.00,5,-1.0,0.00,0
0,2018-09-14 06:00:00,20.69,20.00,5,-1.0,0.00,0
0,2018-09-14 07:00:00,21.52,20.00,6,-1.0,0.00,0
0,2018-09-14 08:00:00,21.04,20.00,5,-1.0,0.00,0
0,2018-09-14 09:00:00,20.03,20.00,5,-1.0,0.00,0
0,2018-09-14 10:00:00,20.00,20.19,5,-1.0,0.00,0
0,2018-09-14 11:00:00,20.24,20.00,5,-1.0,0.00,0
0,2018-09-14 12:00:00,21.19,20.00,5,-1.0,0.00,0
0,2018-09-14 13:00:00,21.75,20.00,5,-1.0,0.00,0
0,2018-09-14 14:00:00,21.33,20.00,5,-1.0,0.00,0
0,2018-09-14 15:00:00,21.87,20.00,6,-1.0,0.00,0
0,2018-09-14 16:00:00,21.40,20.00,5,-1.0,0.00,0
0,2018-09-14 17:00:00,21.40,20.00,5,-1.0,0.00,0
0,2018-09-14 18:00:00,21.49,20.00,5,-1.0,0.00,0
0,2018-09-14 19:00:00,22.35,20.00,6,-1.0,0.00,0
